ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Customer_Tenure_Days,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,42,1555,20,0,597,10,20,1555,5,4,5,545,14,Champions
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,51,656,29,2,630,13,29,656,5,5,4,554,14,Champions
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,56,55,9,2,296,78,9,55,2,2,1,221,5,About to Sleep
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,40,20,5,1,49,51,5,20,3,1,1,311,5,Promising
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,53,367,17,1,636,27,17,367,4,3,3,433,10,Potential Loyalists
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,47,2257,22,0,111,30,22,2257,4,4,5,445,13,Champions
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,42,7,1,120,71,7,42,2,1,1,211,4,About to Sleep
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,60,1049,26,1,382,97,26,1049,1,5,4,154,10,Cannot Lose Them
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,48,7,2,74,83,7,48,1,1,1,111,3,Hibernating
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,76,685,25,1,543,3,25,685,5,5,4,554,14,Champions
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,72,39,5,1,71,71,5,39,2,1,1,211,4,About to Sleep
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,43,5,0,142,3,5,43,5,1,1,511,7,New Customers
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,65,835,21,0,682,15,21,835,5,4,4,544,13,Champions
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,66,1515,20,0,159,52,20,1515,3,4,5,345,12,Loyal Customers
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,73,1039,26,1,495,8,26,1039,5,5,4,554,14,Champions
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,49,1596,26,1,349,89,26,1596,1,5,5,155,11,Cannot Lose Them
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,40,1828,18,0,622,66,18,1828,2,4,5,245,11,Cannot Lose Them
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,55,34,6,1,60,22,6,34,4,1,1,411,6,New Customers
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,56,149,10,1,72,56,10,149,3,2,2,322,7,Promising
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,55,946,23,1,406,74,23,946,2,5,4,254,11,Cannot Lose Them
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,39,28,6,0,41,48,6,28,3,1,1,311,5,Promising
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,40,450,17,1,603,67,17,450,2,3,3,233,8,Need Attention
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,67,46,5,2,161,24,5,46,4,1,1,411,6,New Customers
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,53,1702,16,0,234,67,16,1702,2,3,5,235,10,Others
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,49,820,25,2,293,38,25,820,4,5,4,454,13,Champions
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,42,382,15,1,488,86,15,382,1,3,3,133,7,At Risk
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,36,2126,20,0,667,90,20,2126,1,4,5,145,10,Cannot Lose Them
3010,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,35,2069,20,0,58,87,20,2069,1,4,5,145,10,Cannot Lose Them
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,39,72,7,1,518,62,7,72,2,1,2,212,5,About to Sleep
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,56,732,28,1,26,23,28,732,4,5,4,454,13,Champions
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,50,801,11,0,34,99,11,801,1,2,4,124,7,At Risk
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,75,236,12,1,252,29,12,236,4,3,3,433,10,Potential Loyalists
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,46,80,5,1,658,52,5,80,3,1,2,312,6,Promising
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,70,1685,15,0,90,90,15,1685,1,3,5,135,9,Others
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,79,277,27,0,32,9,27,277,5,5,3,553,13,Loyal Customers
8780,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,74,507,18,1,381,71,18,507,2,4,3,243,9,At Risk
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,68,7,2,491,13,7,68,5,1,2,512,8,New Customers
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,49,5,0,77,16,5,49,5,1,1,511,7,New Customers
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,37,397,15,0,103,94,15,397,1,3,3,133,7,At Risk
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,53,39,9,1,248,77,9,39,2,2,1,221,5,About to Sleep
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,56,306,14,1,155,20,14,306,4,3,3,433,10,Potential Loyalists
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,70,976,14,0,414,51,14,976,3,3,4,334,10,Others
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,53,1028,28,1,296,81,28,1028,1,5,4,154,10,Cannot Lose Them
10680,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,38,70,7,1,144,71,7,70,2,1,2,212,5,About to Sleep
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,65,46,5,0,467,36,5,46,4,1,1,411,6,New Customers
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,44,51,5,1,276,95,5,51,1,1,1,111,3,Hibernating
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,64,1263,21,0,70,32,21,1263,4,4,5,445,13,Champions
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,54,1490,22,1,596,32,22,1490,4,4,5,445,13,Champions
6417,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,53,1564,24,0,623,85,24,1564,1,5,5,155,11,Cannot Lose Them
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,57,1815,18,1,676,93,18,1815,1,4,5,145,10,Cannot Lose Them
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,61,1198,31,1,520,24,31,1198,4,5,5,455,14,Champions
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,56,416,23,1,674,44,23,416,3,5,3,353,11,Loyal Customers
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,34,85,6,0,498,15,6,85,5,1,2,512,8,New Customers
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,43,47,8,1,394,82,8,47,1,2,1,121,4,Hibernating
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,48,137,8,0,494,27,8,137,4,2,2,422,8,Potential Loyalists
10686,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,21,4,2,550,72,4,21,2,1,1,211,4,About to Sleep
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,47,70,6,1,7,7,6,70,5,1,2,512,8,New Customers
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,52,909,22,1,161,57,22,909,3,4,4,344,11,Loyal Customers
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,68,1676,22,0,617,84,22,1676,1,4,5,145,10,Cannot Lose Them
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,81,1735,26,0,271,53,26,1735,3,5,5,355,13,Loyal Customers
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,65,1191,30,2,537,48,30,1191,3,5,5,355,13,Loyal Customers
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,47,24,5,1,297,2,5,24,5,1,1,511,7,New Customers
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,55,1182,20,1,583,65,20,1182,2,4,5,245,11,Cannot Lose Them
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,54,1280,14,0,371,45,14,1280,3,3,5,335,11,Others
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,67,1336,19,0,593,42,19,1336,3,4,5,345,12,Loyal Customers
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,59,749,24,2,377,29,24,749,4,5,4,454,13,Champions
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,50,91,7,2,221,83,7,91,1,1,2,112,4,Hibernating
2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,77,414,15,1,274,93,15,414,1,3,3,133,7,At Risk
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,42,44,9,1,173,40,9,44,3,2,1,321,6,Promising
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,56,63,8,2,89,47,8,63,3,2,2,322,7,Promising
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,73,901,23,1,447,50,23,901,3,5,4,354,12,Loyal Customers
1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,49,38,6,2,661,40,6,38,3,1,1,311,5,Promising
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,68,455,20,1,476,3,20,455,5,4,3,543,12,Loyal Customers
6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,75,775,24,1,587,62,24,775,2,5,4,254,11,Cannot Lose Them
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,65,15,4,1,98,25,4,15,4,1,1,411,6,New Customers
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,51,38,6,1,302,48,6,38,3,1,1,311,5,Promising
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,40,1512,22,0,143,56,22,1512,3,4,5,345,12,Loyal Customers
5138,1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,74,43,5,1,531,68,5,43,2,1,1,211,4,About to Sleep
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,42,5,1,691,64,5,42,2,1,1,211,4,About to Sleep
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,40,1089,23,0,65,67,23,1089,2,5,4,254,11,Cannot Lose Them
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,48,162,9,1,653,94,9,162,1,2,2,122,5,At Risk
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,73,1272,19,0,508,82,19,1272,1,4,5,145,10,Cannot Lose Them
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,42,1173,20,0,604,3,20,1173,5,4,4,544,13,Champions
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,50,816,22,1,9,24,22,816,4,4,4,444,12,Champions
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,56,74,9,2,455,54,9,74,3,2,2,322,7,Promising
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,70,134,9,1,502,20,9,134,4,2,2,422,8,Potential Loyalists
6663,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,84,157,9,0,356,96,9,157,1,2,2,122,5,At Risk
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,48,561,18,1,284,19,18,561,5,4,3,543,12,Loyal Customers
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,73,1336,19,0,48,60,19,1336,2,4,5,245,11,Cannot Lose Them
7919,1976,PhD,Together,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,48,2092,23,0,685,2,23,2092,5,5,5,555,15,Champions
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,60,463,16,0,218,13,16,463,5,3,3,533,11,Potential Loyalists
6428,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,74,1130,17,0,57,37,17,1130,4,3,4,434,11,Potential Loyalists
8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,48,20,5,1,163,59,5,20,3,1,1,311,5,Promising
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,68,377,18,1,615,55,18,377,3,4,3,343,10,Loyal Customers
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,34,1544,28,0,432,60,28,1544,2,5,5,255,12,Cannot Lose Them
7530,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,74,138,10,2,53,48,10,138,3,2,2,322,7,Promising
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,59,1012,26,1,361,38,26,1012,4,5,4,454,13,Champions
3009,1962,PhD,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,62,1766,15,0,355,8,15,1766,5,3,5,535,13,Potential Loyalists
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,46,45,9,2,12,19,9,45,5,2,1,521,8,Potential Loyalists
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,72,161,10,2,419,32,10,161,4,2,2,422,8,Potential Loyalists
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,58,144,8,1,175,27,8,144,4,2,2,422,8,Potential Loyalists
6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,77,1734,26,0,309,58,26,1734,3,5,5,355,13,Loyal Customers
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,52,823,22,1,250,59,22,823,3,4,4,344,11,Loyal Customers
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,61,1138,28,1,121,29,28,1138,4,5,4,454,13,Champions
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,75,1429,21,0,487,60,21,1429,2,4,5,245,11,Cannot Lose Them
4331,1978,Master,Together,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,46,1371,21,0,157,41,21,1371,3,4,5,345,12,Loyal Customers
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,58,982,16,1,500,27,16,982,4,3,4,434,11,Potential Loyalists
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,41,44,5,1,96,28,5,44,4,1,1,411,6,New Customers
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,53,318,17,2,544,8,17,318,5,3,3,533,11,Potential Loyalists
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,49,434,16,1,448,18,16,434,5,3,3,533,11,Potential Loyalists
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,53,198,12,2,234,76,12,198,2,3,2,232,7,Need Attention
10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,55,359,25,1,267,0,25,359,5,5,3,553,13,Loyal Customers
5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,61,576,18,0,696,32,18,576,4,4,3,443,11,Loyal Customers
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,56,88,11,2,282,2,11,88,5,2,2,522,9,Potential Loyalists
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,45,63,6,1,80,16,6,63,5,1,2,512,8,New Customers
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,40,27,4,1,571,56,4,27,3,1,1,311,5,Promising
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,40,193,11,1,487,97,11,193,1,2,2,122,5,At Risk
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,50,101,9,1,649,15,9,101,5,2,2,522,9,Potential Loyalists
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,73,2211,21,0,137,35,21,2211,4,4,5,445,13,Champions
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,62,140,8,1,384,3,8,140,5,2,2,522,9,Potential Loyalists
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,49,415,22,2,502,49,22,415,3,4,3,343,10,Loyal Customers
8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,67,22,4,1,552,4,4,22,5,1,1,511,7,New Customers
10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,46,263,16,2,508,45,16,263,3,3,3,333,9,Need Attention
4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,33,393,12,0,372,37,12,393,4,3,3,433,10,Potential Loyalists
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,38,147,10,1,251,39,10,147,4,2,2,422,8,Potential Loyalists
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,68,443,16,1,77,38,16,443,4,3,3,433,10,Potential Loyalists
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,61,1958,19,0,195,8,19,1958,5,4,5,545,14,Champions
8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,53,174,10,1,458,89,10,174,1,2,2,122,5,At Risk
6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,77,2217,27,0,255,47,27,2217,3,5,5,355,13,Loyal Customers
10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,66,1691,16,1,87,75,16,1691,2,3,5,235,10,Others
