ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Customer_Tenure_Days,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,Education_Level,Family_Size,Has_Children,Avg_Order_Value,Purchase_Frequency_Rate,Wine_Ratio,Meat_Ratio,Product_Diversity,Premium_Product_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,Campaign_Acceptance_Rate,Has_Complained,Engagement_Score,CLV_Estimate,Customer_Value_Score,Is_High_Spender,Is_Active,Is_Campaign_Responder,Is_Web_Shopper,Is_Deal_Seeker,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Final_ML_Cluster,PCA1,PCA2,PCA1_3D,PCA2_3D,PCA3_3D,PCA_Opt_1
9530,1988,Graduation,Married,24645.0,1,0,2012-11-01,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,36,17,4,1,605,16,4,17,5,1,1,511,7,New Customers,3,3,1,3.4,0.0066006600660066,0.2777777777777778,0.2222222222222222,5,0.7222222222222222,0.2,0.4,0.0,0,5.6,22.542465753424658,33.33333333333333,0,1,0,0,0,1,0,0,0,-26998.715451426448,132.68974540752993,-26998.715451426448,132.68974540752993,139.3268776683483,-26998.715451426473
4828,1954,Graduation,Divorced,79865.0,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,3,11,0,70,792,21,1,11,12,21,792,5,4,4,544,13,Champions,3,2,1,36.0,1.75,0.0895334174022698,0.3505674653215637,6,0.6733921815889029,0.2272727272727272,0.2272727272727272,0.0,0,21.2,756.0,83.33333333333334,0,1,0,0,0,0,0,-1,0,28223.359225314314,-1177.734210175086,28223.359225314314,-1177.734210175086,-92.02677818146032,28223.359225314285
10699,1985,Graduation,Married,44322.0,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,3,11,0,39,92,8,1,13,30,8,92,4,2,2,422,8,Potential Loyalists,3,3,1,10.22222222222222,0.5714285714285714,0.4946236559139785,0.4301075268817204,4,0.956989247311828,0.3333333333333333,0.3333333333333333,0.0,0,9.6,81.77777777777777,41.66666666666667,0,1,0,0,0,1,0,0,0,-7336.6830385897265,-714.0219322904718,-7336.6830385897265,-714.0219322904718,-134.81026204531008,-7336.683038589756
1497,1952,Graduation,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,3,11,0,72,407,16,1,526,8,16,407,5,3,3,533,11,Potential Loyalists,3,2,1,23.94117647058824,0.0303605313092979,0.6568627450980392,0.2156862745098039,6,0.909313725490196,0.3529411764705882,0.2941176470588235,0.0,0,17.0,552.024496373892,66.66666666666666,0,1,0,0,0,1,0,0,0,-3673.246997323942,-136.46486374184929,-3673.246997323942,-136.46486374184929,175.49043650839383,-3673.2469973239495
7476,1964,Master,Single,63972.0,0,1,2012-12-02,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,3,11,0,60,1269,23,1,574,93,23,1269,1,5,5,155,11,Cannot Lose Them,4,2,1,52.875,0.04,0.7307086614173228,0.2,5,0.9307086614173228,0.2083333333333333,0.4166666666666667,0.1666666666666666,0,25.8,1912.481506849315,66.66666666666666,1,0,1,0,0,0,1,1,1,12412.382465084615,1060.1644328187022,12412.382465084615,1060.1644328187022,163.30790965467304,12412.382465084622
4390,1954,Graduation,Together,75315.0,0,1,2014-04-15,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,3,11,0,70,841,23,1,75,14,23,841,5,5,4,554,14,Champions,3,3,1,35.041666666666664,0.3026315789473684,0.5451306413301663,0.2030878859857482,6,0.9168646080760094,0.2083333333333333,0.5,0.0,0,23.4,805.9583333333333,91.66666666666666,0,1,0,0,0,0,0,0,0,23685.56138376263,-808.3664277156784,23685.56138376263,-808.3664277156784,-150.01755751611438,23685.561383762615
10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1,74,633,23,2,640,53,23,633,3,5,3,353,11,Loyal Customers,5,4,1,26.375,0.0358814352574103,0.7618296529968455,0.1703470031545741,4,0.9321766561514196,0.4583333333333333,0.25,0.1666666666666666,0,26.8,1063.6712328767123,66.66666666666666,0,1,1,0,0,0,0,0,0,3905.5799378669835,154.0833210998112,3905.5799378669835,154.0833210998112,337.39914314108194,3905.579937866969
1081,1957,PhD,Married,75283.0,1,2,2013-03-27,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,3,11,0,67,1019,25,3,459,26,25,1019,4,5,4,454,13,Champions,5,5,1,39.19230769230769,0.0543478260869565,0.7186274509803922,0.1764705882352941,6,0.9068627450980392,0.2307692307692307,0.1923076923076923,0.0,0,25.8,1232.141728134879,83.33333333333334,0,1,0,0,1,0,0,2,0,23677.227578018763,-231.1985550390848,23677.227578018763,-231.1985550390848,121.01963967956726,23677.227578018807
4261,1946,PhD,Single,82800.0,0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1,78,1315,26,0,582,23,26,1315,4,5,5,455,14,Champions,5,1,0,48.7037037037037,0.0445969125214408,0.7644376899696048,0.087386018237082,6,0.8966565349544073,0.2592592592592592,0.4444444444444444,0.5,0,32.6,2019.1354642313545,91.66666666666666,1,1,1,0,0,0,1,0,1,31225.433667459874,324.35235963555533,31225.433667459874,324.35235963555533,359.84115881396406,31225.433667459874
9916,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,70,54,8,2,603,92,8,54,1,2,1,121,4,Hibernating,3,4,1,6.0,0.0132450331125827,0.6181818181818182,0.2545454545454545,4,0.8727272727272727,0.2222222222222222,0.3333333333333333,0.0,1,9.6,79.2986301369863,8.333333333333332,0,0,0,0,1,1,0,-1,0,-12657.353006098347,-438.4015309856461,-12657.353006098347,-438.4015309856461,257.7791386715104,-12657.353006098361
5350,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,1,33,2525,18,0,136,29,18,2525,4,4,5,445,13,Champions,4,1,0,132.89473684210526,0.1313868613138686,0.4576405384006334,0.3622327790973871,6,0.8570863024544735,0.1578947368421052,0.5263157894736842,0.3333333333333333,0,22.2,2392.1052631578946,83.33333333333334,1,1,1,0,0,0,1,0,1,39131.613400959686,1408.9386941779476,39131.613400959686,1408.9386941779476,-778.6650379615141,39131.61340095967
8135,1986,Master,Married,27161.0,1,0,2013-10-28,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,52,5,1,244,41,5,52,3,1,1,311,5,Promising,4,3,1,8.666666666666666,0.0204081632653061,0.1320754716981132,0.4339622641509434,5,0.6981132075471698,0.1666666666666666,0.5,0.0,0,6.4,43.33333333333333,16.666666666666664,0,1,0,0,0,1,0,0,0,-24482.898408970756,21.13058677812751,-24482.898408970756,21.13058677812751,-107.18842861646453,-24482.89840897077
8685,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,47,436,20,1,681,56,20,436,3,4,3,343,10,Loyal Customers,3,3,1,20.761904761904763,0.0293255131964809,0.5583524027459954,0.2471395881006865,6,0.8146453089244852,0.3333333333333333,0.2857142857142857,0.1666666666666666,0,23.6,774.7318982387476,58.333333333333336,0,1,1,0,0,0,0,0,0,-9603.336293685687,335.15624726442206,-9603.336293685687,335.15624726442206,305.5572574768722,-9603.336293685708
4967,1960,PhD,Together,38201.0,0,1,2013-03-29,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,3,11,0,64,268,15,1,457,19,15,268,5,3,3,533,11,Potential Loyalists,5,3,1,16.75,0.0327510917030567,0.8661710037174721,0.0855018587360594,3,0.9516728624535316,0.3125,0.3125,0.0,0,16.6,314.57876712328766,66.66666666666666,0,1,0,0,0,1,0,0,0,-13434.063511925815,-12.722987483214183,-13434.063511925815,-12.722987483214183,57.58752673815275,-13434.063511925844
2130,1982,Graduation,Together,45203.0,2,0,2014-03-23,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,3,11,1,42,147,8,2,98,4,8,147,5,2,2,522,9,Potential Loyalists,3,4,1,16.333333333333332,0.0808080808080808,0.2364864864864864,0.4527027027027027,6,0.7567567567567568,0.3333333333333333,0.3333333333333333,0.1666666666666666,0,11.2,130.66666666666666,50.0,0,1,1,0,0,1,0,0,0,-6452.508748703178,-657.2428208853496,-6452.508748703178,-657.2428208853496,-90.94044088884755,-6452.5087487032215
9298,1947,PhD,Together,81574.0,0,0,2014-04-28,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,3,11,0,77,1798,18,0,62,89,18,1798,1,4,5,145,10,Cannot Lose Them,5,2,0,94.63157894736842,0.2857142857142857,0.6959421901056142,0.2584769316286826,4,0.979988882712618,0.2105263157894736,0.4210526315789473,0.3333333333333333,0,22.2,1703.3684210526317,58.333333333333336,1,1,1,0,0,0,1,0,1,30020.468137723088,626.7317875053038,30020.468137723088,626.7317875053038,-608.0842243573443,30020.468137723088
8175,1992,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,32,137,8,0,373,71,8,137,2,2,2,222,6,Need Attention,3,2,0,15.22222222222222,0.0213903743315508,0.2463768115942029,0.4782608695652174,6,0.7463768115942029,0.2222222222222222,0.4444444444444444,0.0,0,9.4,124.44687975646876,25.0,0,1,0,0,0,1,0,0,0,-16710.251570144334,-169.05120142304304,-16710.251570144334,-169.05120142304304,11.623999169861577,-16710.251570144304
6257,1976,Master,Single,60482.0,0,1,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,3,11,0,48,507,17,1,522,81,17,507,1,3,3,133,7,At Risk,4,2,1,28.166666666666668,0.0325047801147227,0.5019685039370079,0.2637795275590551,6,0.8385826771653543,0.3888888888888889,0.3888888888888889,0.0,0,18.4,684.7972602739726,33.33333333333333,0,1,0,0,0,1,0,0,0,8846.071147552415,-518.3169847671304,8846.071147552415,-518.3169847671304,262.6215667492419,8846.071147552393
3790,1956,Graduation,Together,34633.0,2,1,2014-01-23,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,68,15,4,3,157,31,4,15,4,1,1,411,6,New Customers,3,5,1,3.0,0.0253164556962025,0.5,0.3125,4,0.8125,0.2,0.4,0.0,0,5.2,12.0,25.0,0,1,0,0,0,1,0,0,0,-17021.699211873223,-387.8487668233638,-17021.699211873223,-387.8487668233638,-83.04953278514216,-17021.6992118732
9952,1947,Master,Together,78093.0,0,0,2013-12-11,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,3,11,0,77,1105,17,0,200,53,17,1105,3,3,4,334,10,Others,4,2,0,61.388888888888886,0.0845771144278607,0.3327305605786618,0.5777576853526221,6,0.922242314647378,0.2222222222222222,0.2777777777777778,0.0,0,17.2,1043.611111111111,58.333333333333336,1,1,0,0,0,0,1,0,1,26482.094802770924,-474.8537499772192,26482.094802770924,-474.8537499772192,-194.5241421299326,26482.09480277088
3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,3,11,0,74,974,15,0,209,78,15,974,2,3,4,234,9,At Risk,3,1,0,60.875,0.0714285714285714,0.2615384615384615,0.5876923076923077,6,0.9025641025641026,0.3125,0.375,0.0,0,15.2,913.125,50.0,0,1,0,0,0,0,1,0,1,30832.666741939538,-917.0329239114103,30832.666741939538,-917.0329239114103,-78.6610174061355,30832.666741939567
5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,3,11,0,58,66,8,1,67,80,8,66,1,2,2,122,5,At Risk,4,3,1,7.333333333333333,0.1176470588235294,0.4925373134328358,0.1492537313432835,6,0.6716417910447762,0.2222222222222222,0.3333333333333333,0.0,0,8.8,58.66666666666666,16.666666666666664,0,1,0,0,0,1,0,0,0,-5759.670080348871,-825.7834930355782,-5759.670080348871,-825.7834930355782,-66.67120350510828,-5759.670080348915
4608,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,1,37,778,27,0,124,18,27,778,5,5,4,554,14,Champions,3,1,0,27.785714285714285,0.216,0.2092426187419769,0.5442875481386393,6,0.7881899871630296,0.1071428571428571,0.4642857142857143,0.1666666666666666,0,29.2,750.2142857142857,91.66666666666666,0,1,1,0,0,0,1,0,1,29718.731259582317,-1210.5271814204284,29718.731259582317,-1210.5271814204284,-30.458097863969442,29718.731259582302
1626,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,51,49,6,2,41,37,6,49,4,1,1,411,6,New Customers,5,3,1,7.0,0.1428571428571428,0.3,0.16,5,0.54,0.1428571428571428,0.2857142857142857,0.3333333333333333,0,11.0,42.0,25.0,0,1,1,0,0,1,0,0,0,-15793.379800437324,-404.1016677283603,-15793.379800437324,-404.1016677283603,-165.93348239618985,-15793.379800437375
4764,1952,Master,Together,40442.0,1,1,2012-08-19,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,3,11,1,72,169,12,2,679,52,12,169,3,3,2,332,8,Need Attention,4,4,1,13.0,0.0176470588235294,0.2647058823529412,0.3058823529411765,6,0.7176470588235294,0.2307692307692307,0.3076923076923077,0.1666666666666666,0,15.4,290.2027397260274,41.66666666666667,0,1,1,0,1,1,0,2,0,-11202.926206674747,-232.29917557345198,-11202.926206674747,-232.29917557345198,320.5462343554741,-11202.92620667474
2471,1965,Graduation,Married,61482.0,0,0,2014-06-27,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,3,11,0,59,299,12,0,2,39,12,299,4,3,3,433,10,Potential Loyalists,3,2,0,23.0,4.0,0.16,0.2266666666666666,6,0.44,0.2307692307692307,0.4615384615384615,0.0,0,12.4,276.0,58.333333333333336,0,1,0,0,0,1,1,-1,1,9820.73879151322,-1164.7056228515462,9820.73879151322,-1164.7056228515462,-63.708396006948135,9820.738791513191
5892,1980,Graduation,Married,34968.0,1,0,2013-04-10,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,3,11,0,44,221,17,1,445,11,17,221,5,3,3,533,11,Potential Loyalists,3,3,1,12.27777777777778,0.0381165919282511,0.7117117117117117,0.2027027027027027,6,0.9504504504504504,0.1666666666666666,0.2777777777777778,0.0,0,18.4,254.4695585996956,66.66666666666666,0,1,0,0,1,1,0,2,0,-16668.263705064477,33.01283079923928,-16668.263705064477,33.01283079923928,37.95701466039782,-16668.263705064484
2612,1987,Graduation,Married,75794.0,0,0,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,3,11,0,37,1682,25,0,187,33,25,1682,4,5,5,455,14,Champions,3,2,0,64.6923076923077,0.1329787234042553,0.4480095068330362,0.3713606654783125,6,0.8568033273915627,0.2692307692307692,0.4615384615384615,0.1666666666666666,0,27.6,1617.3076923076924,91.66666666666666,1,1,1,0,0,0,1,0,1,24234.149315167393,646.4630054385291,24234.149315167393,646.4630054385291,-468.3979244009909,24234.149315167422
4971,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,62,155,10,1,570,22,10,155,4,2,2,422,8,Potential Loyalists,5,3,1,14.090909090909092,0.0175131348511383,0.6923076923076923,0.1794871794871795,6,0.9551282051282052,0.2727272727272727,0.3636363636363636,0.0,0,11.6,220.0498132004981,41.66666666666667,0,1,0,0,0,1,0,0,0,-20140.43473987627,108.841260141475,-20140.43473987627,108.841260141475,138.4385369932171,-20140.434739876295
5185,1955,Graduation,Married,74268.0,0,0,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,3,11,0,69,892,13,0,500,83,13,892,1,3,4,134,8,At Risk,3,2,0,63.71428571428572,0.0259481037924151,0.2228443449048152,0.3527435610302352,6,0.6842105263157895,0.2857142857142857,0.3571428571428571,0.0,0,13.4,1134.6379647749511,41.66666666666667,0,1,0,0,0,0,1,0,1,22649.4232178409,-468.1016523702326,22649.4232178409,-468.1016523702326,258.0255481454336,22649.423217840915
10069,1988,Basic,Together,13724.0,1,0,2012-08-31,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,3,11,0,36,58,5,1,667,43,5,58,3,1,2,312,6,Promising,1,3,1,9.666666666666666,0.0074850299401197,0.0338983050847457,0.0847457627118644,6,0.1525423728813559,0.3333333333333333,0.3333333333333333,0.1666666666666666,0,8.8,88.324200913242,25.0,0,1,1,0,0,1,0,0,0,-37904.15797285001,720.7770567986856,-37904.15797285001,720.7770567986856,82.57842719550456,-37904.15797285002
2262,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,59,311,15,1,307,74,15,311,2,3,3,233,8,Need Attention,4,3,1,19.4375,0.0487012987012987,0.6474358974358975,0.2371794871794871,6,0.9198717948717948,0.375,0.3125,0.0,0,16.4,291.5625,41.66666666666667,0,1,0,0,0,1,0,0,0,-6498.062107339996,-325.59923409869384,-6498.062107339996,-325.59923409869384,-28.834161451465036,-6498.062107340003
1131,1967,PhD,Single,52569.0,0,1,2014-04-05,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,3,11,0,57,95,7,1,85,54,7,95,3,1,2,312,6,Promising,5,2,1,11.875,0.0813953488372093,0.8854166666666666,0.03125,3,0.9166666666666666,0.25,0.5,0.0,0,7.6,83.125,25.0,0,1,0,0,0,1,0,0,0,901.8025645175803,-1071.725671999211,901.8025645175803,-1071.725671999211,-13.140585139365669,901.8025645175803
1041,1973,PhD,Single,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,1,51,424,19,1,619,3,19,424,5,4,3,543,12,Loyal Customers,5,2,1,21.2,0.0306451612903225,0.7576470588235295,0.1176470588235294,6,0.8847058823529412,0.35,0.3,0.1666666666666666,0,22.6,683.1046575342466,75.0,0,1,1,0,0,0,0,0,0,-3194.8997875017594,-29.867269695951336,-3194.8997875017594,-29.867269695951336,285.7939456532732,-3194.8997875017812
24,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,64,47,12,2,134,96,12,47,1,3,1,131,5,Others,4,4,1,3.615384615384616,0.0888888888888888,0.375,0.3958333333333333,5,0.7708333333333334,0.2307692307692307,0.3076923076923077,0.0,0,13.4,43.38461538461539,16.666666666666664,0,0,0,0,1,1,0,4,0,-34489.25389180852,459.6683080338141,-34489.25389180852,459.6683080338141,-269.74106391146904,-34489.253891808534
3409,1984,Graduation,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0,40,339,15,1,257,68,15,339,2,3,3,233,8,Need Attention,3,2,1,21.1875,0.0581395348837209,0.4147058823529412,0.3794117647058823,6,0.8029411764705883,0.4375,0.25,0.1666666666666666,0,18.8,317.8125,41.66666666666667,0,1,1,0,0,1,0,0,0,-15521.550987076676,115.85420677598609,-15521.550987076676,115.85420677598609,-152.56072609707724,-15521.550987076684
7022,1971,Graduation,Married,76445.0,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,53,1410,21,1,639,2,21,1410,5,4,5,545,14,Champions,3,3,1,64.0909090909091,0.0328125,0.5237420269312544,0.2189936215450035,6,0.8419560595322466,0.0909090909090909,0.5909090909090909,0.0,0,22.2,2356.262764632628,91.66666666666666,1,1,0,0,0,0,1,0,1,24889.78731681648,910.0480613789941,24889.78731681648,910.0480613789941,429.05523939203295,24889.787316816466
7943,1975,PhD,Married,36663.0,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0,49,35,6,1,65,40,6,35,3,1,1,311,5,Promising,5,3,1,5.0,0.0909090909090909,0.5,0.1666666666666666,5,0.75,0.1428571428571428,0.4285714285714285,0.0,0,6.4,30.0,16.666666666666664,0,1,0,0,0,1,0,0,0,-14992.263272144373,-458.5704413180499,-14992.263272144373,-458.5704413180499,-137.18920306223356,-14992.263272144417
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,59,562,20,1,367,64,20,562,2,4,3,243,9,At Risk,4,3,1,26.761904761904763,0.0543478260869565,0.6714031971580817,0.1563055062166962,5,0.8614564831261101,0.3809523809523809,0.1428571428571428,0.0,0,21.4,538.1709067188519,50.0,0,1,0,0,0,1,0,0,0,2213.8421190744193,-267.90966193665054,2213.8421190744193,-267.90966193665054,-21.02979137522135,2213.842119074412
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,68,2352,24,0,641,26,24,2352,4,5,5,455,14,Champions,4,2,0,94.08,0.0373831775700934,0.4602634934126647,0.2758181045473863,6,0.8436039099022524,0.16,0.48,0.1666666666666666,0,26.4,3965.278684931507,91.66666666666666,1,1,1,0,0,0,1,0,1,38753.49431741264,2402.3311109701904,38753.49431741264,2402.3311109701904,437.70289353203157,38753.49431741267
2565,1955,Master,Divorced,70638.0,0,0,2013-06-01,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,69,1334,20,0,393,69,20,1334,2,4,5,245,11,Cannot Lose Them,4,1,0,63.523809523809526,0.0507614213197969,0.7610486891385768,0.1610486891385767,6,0.9340823970037452,0.1904761904761904,0.4761904761904761,0.1666666666666666,0,22.6,1367.9373776908024,66.66666666666666,1,1,1,0,0,0,1,0,1,19059.781593991545,422.79247361056844,19059.781593991545,422.79247361056844,-195.90618383194982,19059.78159399153
800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,64,32,6,2,303,57,6,32,3,1,1,311,5,Promising,3,4,1,4.571428571428571,0.0197368421052631,0.696969696969697,0.1818181818181818,4,0.8787878787878788,0.1428571428571428,0.4285714285714285,0.0,0,6.8,27.428571428571427,16.666666666666664,0,1,0,0,0,1,0,0,0,-7151.915854166189,-788.0735449437011,-7151.915854166189,-788.0735449437011,97.50467022334567,-7151.9158541662255
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,63,41,7,2,119,78,7,41,2,1,1,211,4,About to Sleep,3,4,1,5.125,0.0583333333333333,0.2857142857142857,0.5,6,0.8333333333333334,0.25,0.375,0.0,0,8.4,35.875,8.333333333333332,0,1,0,0,0,1,0,0,0,-24528.532315182725,-7.600796932082858,-24528.532315182725,-7.600796932082858,-188.8636852791289,-24528.532315182747
5062,1963,PhD,Married,54072.0,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,61,39,5,2,337,71,5,39,2,1,1,211,4,About to Sleep,5,4,1,6.5,0.014792899408284,0.875,0.1,2,0.975,0.3333333333333333,0.3333333333333333,0.0,0,6.6,32.5,8.333333333333332,0,1,0,0,0,1,0,0,0,2398.401154201725,-1205.824560685921,2398.401154201725,-1205.824560685921,201.98433684390636,2398.4011542017106
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,47,1141,25,1,529,59,25,1141,3,5,4,354,12,Loyal Customers,3,3,1,43.88461538461539,0.0471698113207547,0.4798598949211909,0.3695271453590192,5,0.8493870402802102,0.1923076923076923,0.4230769230769231,0.0,0,25.6,1590.0658587987357,75.0,1,1,0,0,0,0,1,0,1,20268.493987309936,285.5791971743256,20268.493987309936,285.5791971743256,194.11884181427524,20268.49398730998
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,34,710,24,1,456,28,24,710,4,5,4,454,13,Champions,2,2,1,28.4,0.0525164113785558,0.4810126582278481,0.3234880450070324,6,0.8523206751054853,0.4,0.16,0.1666666666666666,0,27.8,851.5331506849313,83.33333333333334,0,1,1,0,0,0,0,0,0,-359.7547374492133,227.58242761675262,-359.7547374492133,227.58242761675262,24.91687725913141,-359.7547374492351
4480,1973,Master,Married,60432.0,0,1,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0,51,401,19,1,112,61,19,401,2,4,3,243,9,At Risk,4,3,1,20.05,0.168141592920354,0.9079601990049752,0.0373134328358208,6,0.9552238805970148,0.35,0.25,0.0,0,20.2,380.95,50.0,0,1,0,0,0,1,0,0,0,8782.886735758395,-870.7766803432976,8782.886735758395,-870.7766803432976,-71.70850781372587,8782.88673575838
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,60,506,17,1,79,22,17,506,4,3,3,433,10,Potential Loyalists,5,3,1,28.11111111111111,0.2125,0.7830374753451677,0.136094674556213,5,0.9428007889546351,0.2222222222222222,0.4444444444444444,0.0,0,17.4,477.88888888888886,58.333333333333336,0,1,0,0,0,1,0,0,0,13880.004564794137,-928.4084897834314,13880.004564794137,-928.4084897834314,-99.66851079455864,13880.004564794152
6729,1988,Graduation,Single,68655.0,0,0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,36,1538,21,0,688,95,21,1538,1,4,5,145,10,Cannot Lose Them,3,1,0,69.9090909090909,0.0304789550072568,0.2962962962962963,0.5406107862248213,6,0.8856400259909032,0.1818181818181818,0.5,0.0,0,21.6,2767.250809464508,58.333333333333336,1,0,0,0,0,0,1,3,1,17126.211557713483,1677.0190007490419,17126.211557713483,1677.0190007490419,438.63608904982505,17126.211557713512
1773,1978,2n Cycle,Married,12393.0,0,0,2012-12-04,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,3,11,0,46,57,6,0,572,38,6,57,4,1,2,412,7,New Customers,2,2,0,8.142857142857142,0.0104712041884816,0.0862068965517241,0.2586206896551724,6,0.5344827586206896,0.2857142857142857,0.4285714285714285,0.0,0,7.8,76.5651663405088,33.33333333333333,0,1,0,0,0,1,0,0,0,-39233.978736370846,761.6504669869244,-39233.978736370846,761.6504669869244,-1.4238203650607488,-39233.97873637087
